"TOA5","IPIS-CWD-BSI-ID0000205","CR300","16101","CR310-WIFI.Std.10.07","CPU:IPIS-CWD-BSI-ID0000205_REV01.CR300","41095","IPI_1_Good"
"TIMESTAMP","RECORD","BattV","PTemp","IPI_1_Tilt_A(1)","IPI_1_Tilt_A(2)","IPI_1_Tilt_A(3)","IPI_1_Tilt_A(4)","IPI_1_Tilt_A(5)","IPI_1_Tilt_A(6)","IPI_1_Tilt_A(7)","IPI_1_Tilt_A(8)","IPI_1_Tilt_A(9)","IPI_1_Tilt_A(10)","IPI_1_Tilt_A(11)","IPI_1_Tilt_A(12)","IPI_1_Tilt_A(13)","IPI_1_Tilt_A(14)","IPI_1_Tilt_A(15)","IPI_1_Tilt_B(1)","IPI_1_Tilt_B(2)","IPI_1_Tilt_B(3)","IPI_1_Tilt_B(4)","IPI_1_Tilt_B(5)","IPI_1_Tilt_B(6)","IPI_1_Tilt_B(7)","IPI_1_Tilt_B(8)","IPI_1_Tilt_B(9)","IPI_1_Tilt_B(10)","IPI_1_Tilt_B(11)","IPI_1_Tilt_B(12)","IPI_1_Tilt_B(13)","IPI_1_Tilt_B(14)","IPI_1_Tilt_B(15)","IPI_1_Def_A(1)","IPI_1_Def_A(2)","IPI_1_Def_A(3)","IPI_1_Def_A(4)","IPI_1_Def_A(5)","IPI_1_Def_A(6)","IPI_1_Def_A(7)","IPI_1_Def_A(8)","IPI_1_Def_A(9)","IPI_1_Def_A(10)","IPI_1_Def_A(11)","IPI_1_Def_A(12)","IPI_1_Def_A(13)","IPI_1_Def_A(14)","IPI_1_Def_A(15)","IPI_1_Def_B(1)","IPI_1_Def_B(2)","IPI_1_Def_B(3)","IPI_1_Def_B(4)","IPI_1_Def_B(5)","IPI_1_Def_B(6)","IPI_1_Def_B(7)","IPI_1_Def_B(8)","IPI_1_Def_B(9)","IPI_1_Def_B(10)","IPI_1_Def_B(11)","IPI_1_Def_B(12)","IPI_1_Def_B(13)","IPI_1_Def_B(14)","IPI_1_Def_B(15)","IPI_1_Therm(1)","IPI_1_Therm(2)","IPI_1_Therm(3)","IPI_1_Therm(4)","IPI_1_Therm(5)","IPI_1_Therm(6)","IPI_1_Therm(7)","IPI_1_Therm(8)","IPI_1_Therm(9)","IPI_1_Therm(10)","IPI_1_Therm(11)","IPI_1_Therm(12)","IPI_1_Therm(13)","IPI_1_Therm(14)","IPI_1_Therm(15)"
"2024-02-17 00:00:00",86,12.64,33.59,0.005577,0.00817,0.005718,0.006726,0.007179,0.00934,-0.000498,0.00617,0.011307,0.003574,0.003691,0.000146,0.016245,0.014171,0.002923,0.004531,-0.008288,0.014707,0.00446,0.000479,0.011237,0.010514,0.002523,0.024526,0.003474,0.005097,0.018262,0.012784,0.007376,0.020082,16.731,24.51,17.154,20.178,21.537,28.02,-1.494,18.51,33.921,10.722,11.073,0.438,48.735,42.513,8.769,13.593,-24.864,44.121,13.38,1.437,33.711,31.542,7.569,73.578,10.422,15.291,54.786,38.352,22.128,60.246,29.19,28.63,27.81,28.13,27.75,27.38,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-17 01:00:00",87,12.65,33.5,0.00558,0.008166,0.005718,0.00673,0.007179,0.009336,-0.000486,0.006181,0.011304,0.00357,0.003695,0.000138,0.016256,0.014168,0.002919,0.004516,-0.008288,0.014703,0.004476,0.000479,0.011241,0.01051,0.002515,0.02453,0.003474,0.005101,0.018274,0.012792,0.00738,0.020094,16.74,24.498,17.154,20.19,21.537,28.008,-1.458,18.543,33.912,10.71,11.085,0.414,48.768,42.504,8.757,13.548,-24.864,44.109,13.428,1.437,33.723,31.53,7.545,73.59,10.422,15.303,54.822,38.376,22.14,60.282,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-17 02:00:00",88,12.77,33.22,0.005565,0.008178,0.005718,0.006745,0.007179,0.009352,-0.000509,0.00617,0.011315,0.003562,0.003691,0.00013,0.016241,0.014171,0.002912,0.00452,-0.008292,0.0147,0.004472,0.000479,0.011233,0.010503,0.002503,0.024537,0.003478,0.005097,0.018262,0.012792,0.007364,0.020094,16.695,24.534,17.154,20.235,21.537,28.056,-1.527,18.51,33.945,10.686,11.073,0.39,48.723,42.513,8.736,13.56,-24.876,44.1,13.416,1.437,33.699,31.509,7.509,73.611,10.434,15.291,54.786,38.376,22.092,60.282,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,25.94
"2024-02-17 06:02:00",0,12.69,32.95,0.005554,0.008174,0.005714,0.00673,0.007179,0.009336,-0.000502,0.006166,0.011315,0.003555,0.003695,0.000146,0.016241,0.014175,0.002912,0.004516,-0.008312,0.014703,0.004476,0.000479,0.011241,0.010503,0.002507,0.024537,0.003474,0.005105,0.018274,0.01278,0.007376,0.020078,16.662,24.522,17.142,20.19,21.537,28.008,-1.506,18.498,33.945,10.665,11.085,0.438,48.723,42.525,8.736,13.548,-24.936,44.109,13.428,1.437,33.723,31.509,7.521,73.611,10.422,15.315,54.822,38.34,22.128,60.234,29.19,28.63,27.81,28.13,27.75,27.38,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-17 07:00:00",1,12.67,33.15,0.005542,0.008159,0.005718,0.00673,0.007179,0.009329,-0.000502,0.006174,0.011307,0.00357,0.003695,0.000157,0.016245,0.014175,0.002915,0.004512,-0.008312,0.0147,0.004476,0.000479,0.01123,0.010495,0.002507,0.02453,0.003474,0.005105,0.018259,0.012784,0.007372,0.020086,16.626,24.477,17.154,20.19,21.537,27.987,-1.506,18.522,33.921,10.71,11.085,0.471,48.735,42.525,8.745,13.536,-24.936,44.1,13.428,1.437,33.69,31.485,7.521,73.59,10.422,15.315,54.777,38.352,22.116,60.258,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,25.94
"2024-02-17 08:00:00",2,12.85,34.64,0.005542,0.008166,0.00571,0.006734,0.007179,0.00934,-0.000509,0.006166,0.011307,0.003562,0.003698,0.000138,0.016245,0.014179,0.002908,0.004524,-0.00832,0.0147,0.00448,0.000479,0.011233,0.010506,0.0025,0.024533,0.003474,0.005097,0.01827,0.012792,0.007384,0.02009,16.626,24.498,17.13,20.202,21.537,28.02,-1.527,18.498,33.921,10.686,11.094,0.414,48.735,42.537,8.724,13.572,-24.96,44.1,13.44,1.437,33.699,31.518,7.5,73.599,10.422,15.291,54.81,38.376,22.152,60.27,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,25.94
"2024-02-17 09:00:00",3,13.16,39.93,0.005539,0.008151,0.005691,0.006734,0.007179,0.009329,-0.000498,0.006178,0.0113,0.003555,0.003698,0.000142,0.016252,0.014179,0.002919,0.004535,-0.008288,0.0147,0.00446,0.000479,0.011237,0.010514,0.002507,0.02453,0.003478,0.005093,0.018262,0.012792,0.00738,0.020098,16.617,24.453,17.073,20.202,21.537,27.987,-1.494,18.534,33.9,10.665,11.094,0.426,48.756,42.537,8.757,13.605,-24.864,44.1,13.38,1.437,33.711,31.542,7.521,73.59,10.434,15.279,54.786,38.376,22.14,60.294,29.19,28.63,27.81,28.13,27.75,27.38,27.31,27.13,26.94,26.88,26.81,26.63,26.56,26.25,26
"2024-02-17 10:00:00",4,13.43,40.83,0.005527,0.008159,0.005695,0.006507,0.007179,0.009336,-0.000502,0.006174,0.011311,0.003566,0.003702,0.000142,0.016241,0.014183,0.002915,0.004554,-0.008292,0.014692,0.004425,0.000479,0.011241,0.01051,0.002523,0.024533,0.003478,0.005112,0.018262,0.01278,0.007384,0.02009,16.581,24.477,17.085,19.521,21.537,28.008,-1.506,18.522,33.933,10.698,11.106,0.426,48.723,42.549,8.745,13.662,-24.876,44.076,13.275,1.437,33.723,31.53,7.569,73.599,10.434,15.336,54.786,38.34,22.152,60.27,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-17 11:00:00",5,13.68,43.03,0.00555,0.008162,0.005691,0.006604,0.007179,0.00934,-0.000498,0.006185,0.011311,0.003558,0.003698,0.000142,0.016241,0.014175,0.002908,0.004574,-0.008249,0.014711,0.004425,0.000479,0.011237,0.010514,0.002503,0.024526,0.003481,0.005093,0.018255,0.012776,0.007384,0.020094,16.65,24.486,17.073,19.812,21.537,28.02,-1.494,18.555,33.933,10.674,11.094,0.426,48.723,42.525,8.724,13.722,-24.747,44.133,13.275,1.437,33.711,31.542,7.509,73.578,10.443,15.279,54.765,38.328,22.152,60.282,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.5,26.25,25.94
"2024-02-17 12:00:00",6,13.7,44.82,0.005569,0.008166,0.005687,0.006083,0.007179,0.009325,-0.000486,0.00617,0.011311,0.003555,0.003698,0.000146,0.016233,0.014191,0.0029,0.004581,-0.008214,0.014707,0.00435,0.000479,0.01123,0.010526,0.002515,0.024518,0.003474,0.005105,0.018259,0.012772,0.007388,0.020094,16.707,24.498,17.061,18.249,21.537,27.975,-1.458,18.51,33.933,10.665,11.094,0.438,48.699,42.573,8.7,13.743,-24.642,44.121,13.05,1.437,33.69,31.578,7.545,73.554,10.422,15.315,54.777,38.316,22.164,60.282,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.81,26.63,26.5,26.25,26
"2024-02-17 13:00:00",7,13.14,46.41,0.00558,0.00817,0.005687,0.006354,0.007179,0.009325,-0.000479,0.006154,0.011315,0.003577,0.003698,0.00013,0.016237,0.014187,0.0029,0.004597,-0.008182,0.014703,0.004421,0.000479,0.011237,0.010514,0.002523,0.024518,0.003474,0.005109,0.018255,0.012769,0.007388,0.02009,16.74,24.51,17.061,19.062,21.537,27.975,-1.437,18.462,33.945,10.731,11.094,0.39,48.711,42.561,8.7,13.791,-24.546,44.109,13.263,1.437,33.711,31.542,7.569,73.554,10.422,15.327,54.765,38.307,22.164,60.27,29.19,28.63,27.81,28.13,27.75,27.31,27.31,27.13,26.94,26.88,26.81,26.63,26.56,26.25,25.94
"2024-02-17 14:00:00",8,13.24,46.68,0.005592,0.008162,0.005691,0.006064,0.007179,0.009321,-0.000483,0.006166,0.011304,0.003566,0.003695,0.000115,0.016233,0.014183,0.002904,0.004623,-0.008155,0.014723,0.004373,0.000479,0.011237,0.010522,0.002519,0.024526,0.003481,0.005109,0.018266,0.01278,0.007384,0.02009,16.776,24.486,17.073,18.192,21.537,27.963,-1.449,18.498,33.912,10.698,11.085,0.345,48.699,42.549,8.712,13.869,-24.465,44.169,13.119,1.437,33.711,31.566,7.557,73.578,10.443,15.327,54.798,38.34,22.152,60.27,29.19,28.63,27.81,28.06,27.75,27.38,27.31,27.13,26.94,26.88,26.81,26.63,26.56,26.25,26
"2024-02-18 00:00:00",9,12.82,33.55,0.005569,0.008166,0.005722,0.006087,0.007179,0.009344,-0.000494,0.00617,0.011296,0.003551,0.003698,0.000134,0.016237,0.014191,0.002915,0.004543,-0.008292,0.014692,0.004199,0.000479,0.011249,0.010514,0.002511,0.024537,0.003474,0.005109,0.018274,0.012776,0.007391,0.02009,16.707,24.498,17.166,18.261,21.537,28.032,-1.482,18.51,33.888,10.653,11.094,0.402,48.711,42.573,8.745,13.629,-24.876,44.076,12.597,1.437,33.747,31.542,7.533,73.611,10.422,15.327,54.822,38.328,22.173,60.27,29.19,28.63,27.81,28.06,27.75,27.38,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,25.94
"2024-02-19 00:00:00",10,12.77,34.21,0.005577,0.008174,0.005722,0.006095,0.007179,0.009355,-0.000479,0.006162,0.011304,0.003566,0.003679,0.000138,0.016241,0.014179,0.002904,0.004554,-0.00828,0.014703,0.004365,0.000479,0.011249,0.010506,0.0025,0.024537,0.003466,0.005101,0.018262,0.012776,0.007391,0.020082,16.731,24.522,17.166,18.285,21.537,28.065,-1.437,18.486,33.912,10.698,11.037,0.414,48.723,42.537,8.712,13.662,-24.84,44.109,13.095,1.437,33.747,31.518,7.5,73.611,10.398,15.303,54.786,38.328,22.173,60.246,29.19,28.63,27.81,28.06,27.75,27.31,27.31,27.13,26.94,26.88,26.75,26.63,26.56,26.25,26
"2024-02-20 00:00:00",11,12.8,33.41,0.00558,0.008182,0.005714,0.006083,0.007179,0.009348,-0.000479,0.006174,0.011304,0.003574,0.003621,0.00013,0.016268,0.014199,0.0029,0.004558,-0.008265,0.014703,0.003452,0.000479,0.011257,0.010503,0.002488,0.024537,0.003458,0.005112,0.01827,0.012745,0.007419,0.02009,16.74,24.546,17.142,18.249,21.537,28.044,-1.437,18.522,33.912,10.722,10.863,0.39,48.804,42.597,8.7,13.674,-24.795,44.109,10.356,1.437,33.771,31.509,7.464,73.611,10.374,15.336,54.81,38.235,22.257,60.27,29.13,28.63,27.81,28.06,27.75,27.31,27.31,27.13,26.94,26.88,26.81,26.63,26.56,26.25,26
"2024-02-21 00:00:00",12,12.82,34.24,0.00563,0.00817,0.00573,0.006087,0.007179,0.00934,-0.000475,0.006162,0.011311,0.003581,0.003628,0.000134,0.01626,0.014206,0.002915,0.004593,-0.008272,0.014715,0.003444,0.000479,0.011245,0.010503,0.002488,0.024533,0.00347,0.005112,0.018278,0.012753,0.007438,0.020078,16.89,24.51,17.19,18.261,21.537,28.02,-1.425,18.486,33.933,10.743,10.884,0.402,48.78,42.618,8.745,13.779,-24.816,44.145,10.332,1.437,33.735,31.509,7.464,73.599,10.41,15.336,54.834,38.259,22.314,60.234,29.13,28.56,27.81,28.06,27.75,27.31,27.31,27.13,26.94,26.88,26.81,26.63,26.56,26.25,25.94
"2024-02-22 00:00:00",13,12.64,34.16,0.005619,0.008166,0.005756,0.006095,0.007179,0.009371,-0.000483,0.00615,0.011315,0.003574,0.003621,0.000127,0.016268,0.014222,0.002904,0.004585,-0.008276,0.014707,0.00333,0.000479,0.011257,0.01051,0.002488,0.024549,0.003462,0.005112,0.018262,0.012741,0.007431,0.020074,16.857,24.498,17.268,18.285,21.537,28.113,-1.449,18.45,33.945,10.722,10.863,0.381,48.804,42.666,8.712,13.755,-24.828,44.121,9.99,1.437,33.771,31.53,7.464,73.647,10.386,15.336,54.786,38.223,22.293,60.222,29.13,28.56,27.81,28.06,27.75,27.31,27.31,27.13,26.94,26.88,26.81,26.63,26.56,26.25,25.94
"2024-02-23 00:00:00",14,12.8,34.29,0.005607,0.008178,0.005764,0.006087,0.007179,0.009363,-0.000464,0.006154,0.011304,0.00357,0.003621,0.000123,0.016252,0.014226,0.002908,0.004593,-0.00828,0.014707,0.003354,0.000479,0.011253,0.010514,0.002468,0.024549,0.003458,0.005136,0.01827,0.012745,0.007431,0.020059,16.821,24.534,17.292,18.261,21.537,28.089,-1.392,18.462,33.912,10.71,10.863,0.369,48.756,42.678,8.724,13.779,-24.84,44.121,10.062,1.437,33.759,31.542,7.404,73.647,10.374,15.408,54.81,38.235,22.293,60.177,29.13,28.56,27.81,28,27.75,27.31,27.31,27.13,26.94,26.94,26.81,26.63,26.56,26.25,25.94
"2024-02-24 00:00:00",15,12.78,33.67,0.0056,0.008159,0.005733,0.006119,0.007179,0.009367,-0.000483,0.006154,0.011304,0.003577,0.003605,0.000123,0.016268,0.014233,0.002908,0.004585,-0.008292,0.014692,0.003354,0.000479,0.011268,0.01053,0.002484,0.024545,0.003451,0.005136,0.018289,0.012738,0.007423,0.02009,16.8,24.477,17.199,18.357,21.537,28.101,-1.449,18.462,33.912,10.731,10.815,0.369,48.804,42.699,8.724,13.755,-24.876,44.076,10.062,1.437,33.804,31.59,7.452,73.635,10.353,15.408,54.867,38.214,22.269,60.27,29.13,28.56,27.81,28.06,27.75,27.31,27.31,27.13,26.94,26.94,26.81,26.63,26.56,26.25,25.94
"2024-02-25 00:00:00",16,12.6,33.54,0.005607,0.008159,0.005737,0.006123,0.007179,0.009359,-0.000467,0.006142,0.011315,0.003581,0.003605,8.8e-05,0.016287,0.014245,0.002908,0.004585,-0.008304,0.0147,0.004365,0.000479,0.011268,0.01053,0.002476,0.024557,0.003462,0.005136,0.018293,0.012738,0.007434,0.02007,16.821,24.477,17.211,18.369,21.537,28.077,-1.401,18.426,33.945,10.743,10.815,0.264,48.861,42.735,8.724,13.755,-24.912,44.1,13.095,1.437,33.804,31.59,7.428,73.671,10.386,15.408,54.879,38.214,22.302,60.21,29.13,28.56,27.81,28,27.75,27.31,27.25,27.13,27,26.94,26.88,26.63,26.56,26.19,25.94
"2024-02-26 00:00:00",17,12.8,33.44,0.005607,0.00817,0.005745,0.006773,0.007179,0.009367,-0.00046,0.006127,0.011304,0.003574,0.003605,9.6e-05,0.016295,0.014257,0.002915,0.004585,-0.008308,0.014711,0.004476,0.000479,0.011268,0.010537,0.002472,0.024557,0.003466,0.00514,0.018304,0.012734,0.007454,0.020078,16.821,24.51,17.235,20.319,21.537,28.101,-1.38,18.381,33.912,10.722,10.815,0.288,48.885,42.771,8.745,13.755,-24.924,44.133,13.428,1.437,33.804,31.611,7.416,73.671,10.398,15.42,54.912,38.202,22.362,60.234,29.13,28.5,27.81,28,27.75,27.31,27.25,27.13,27,26.94,26.88,26.63,26.56,26.19,25.94
"2024-02-27 00:00:00",18,12.79,33,0.0056,0.008159,0.005733,0.006781,0.007179,0.009367,-0.000452,0.006135,0.011311,0.003581,0.003601,7.7e-05,0.016306,0.014276,0.002908,0.004574,-0.00832,0.0147,0.004452,0.000479,0.011257,0.010537,0.002453,0.024569,0.003458,0.005144,0.0183,0.012734,0.007438,0.02007,16.8,24.477,17.199,20.343,21.537,28.101,-1.356,18.405,33.933,10.743,10.803,0.231,48.918,42.828,8.724,13.722,-24.96,44.1,13.356,1.437,33.771,31.611,7.359,73.707,10.374,15.432,54.9,38.202,22.314,60.21,29.13,28.5,27.81,28,27.75,27.31,27.25,27.13,27,26.94,26.88,26.63,26.56,26.25,25.94
"2024-02-28 00:00:00",19,12.8,33.5,0.00563,0.008159,0.005737,0.006793,0.007179,0.009359,-0.000456,0.006123,0.011304,0.003581,0.003601,6.5e-05,0.016318,0.014284,0.002915,0.004585,-0.0083,0.014707,0.004425,0.000479,0.011257,0.010556,0.002457,0.024561,0.003443,0.00514,0.018312,0.012734,0.007458,0.020063,16.89,24.477,17.211,20.379,21.537,28.077,-1.368,18.369,33.912,10.743,10.803,0.195,48.954,42.852,8.745,13.755,-24.9,44.121,13.275,1.437,33.771,31.668,7.371,73.683,10.329,15.42,54.936,38.202,22.374,60.189,29.13,28.5,27.81,28,27.75,27.31,27.25,27.13,27,26.94,26.88,26.63,26.5,26.25,25.94
"2024-02-29 00:00:00",20,12.8,33.06,0.0056,0.008159,0.005737,0.006793,0.007179,0.009382,-0.000452,0.006135,0.0113,0.003581,0.003609,3.8e-05,0.016337,0.014284,0.0029,0.004566,-0.008339,0.014707,0.004405,0.000479,0.011268,0.01056,0.002445,0.024581,0.003458,0.005152,0.018308,0.01273,0.00747,0.020066,16.8,24.477,17.211,20.379,21.537,28.146,-1.356,18.405,33.9,10.743,10.827,0.114,49.011,42.852,8.7,13.698,-25.017,44.121,13.215,1.437,33.804,31.68,7.335,73.743,10.374,15.456,54.924,38.19,22.41,60.198,29.06,28.5,27.81,28,27.75,27.31,27.25,27.13,27,26.94,26.88,26.63,26.5,26.25,25.94
"2024-03-01 00:00:00",21,12.75,33.76,0.00558,0.008155,0.00573,0.0068,0.007179,0.009386,-0.000452,0.006127,0.011323,0.003581,0.003593,1.6e-05,0.016333,0.01433,0.002912,0.004593,-0.00832,0.014696,0.004413,0.000479,0.011257,0.01056,0.002445,0.024584,0.003439,0.005152,0.018312,0.012718,0.007477,0.020063,16.74,24.465,17.19,20.4,21.537,28.158,-1.356,18.381,33.969,10.743,10.779,0.048,48.999,42.99,8.736,13.779,-24.96,44.088,13.239,1.437,33.771,31.68,7.335,73.75201,10.317,15.456,54.936,38.154,22.431,60.189,29.06,28.5,27.81,28,27.75,27.31,27.25,27.13,27,27,26.88,26.63,26.56,26.25,25.94
"2024-03-02 00:00:00",22,12.57,33.48,0.005584,0.008139,0.005726,0.006808,0.007179,0.00939,-0.000445,0.006107,0.011311,0.003581,0.00359,4e-06,0.016348,0.014326,0.002915,0.004581,-0.008327,0.014715,0.004405,0.000479,0.01126,0.010556,0.002441,0.024573,0.003451,0.005155,0.018304,0.012722,0.007485,0.020059,16.752,24.417,17.178,20.424,21.537,28.17,-1.335,18.321,33.933,10.743,10.77,0.012,49.044,42.978,8.745,13.743,-24.981,44.145,13.215,1.437,33.78,31.668,7.323,73.719,10.353,15.465,54.912,38.166,22.455,60.177,29.06,28.5,27.81,28,27.75,27.31,27.25,27.13,27,27,26.88,26.63,26.56,26.25,25.94
"2024-03-03 00:00:00",23,12.81,33.68,0.005596,0.008143,0.005718,0.006816,0.007179,0.009405,-0.000445,0.006119,0.011319,0.003589,0.00359,-7e-06,0.016352,0.014334,0.002904,0.004577,-0.008327,0.014727,0.004444,0.000479,0.01126,0.01056,0.002441,0.024577,0.003439,0.005163,0.0183,0.01273,0.007493,0.020047,16.788,24.429,17.154,20.448,21.537,28.215,-1.335,18.357,33.957,10.767,10.77,-0.021,49.056,43.002,8.712,13.731,-24.981,44.181,13.332,1.437,33.78,31.68,7.323,73.731,10.317,15.489,54.9,38.19,22.479,60.141,29.06,28.5,27.81,28,27.75,27.31,27.25,27.13,27,27,26.88,26.63,26.56,26.19,25.94
"2024-03-04 00:00:00",24,12.79,33.31,0.005573,0.008155,0.005718,0.006804,0.007179,0.009374,-0.000433,0.006111,0.011323,0.003589,0.003582,-2.3e-05,0.016348,0.014338,0.002915,0.004597,-0.008331,0.014707,0.00446,0.000479,0.011264,0.01056,0.002429,0.024604,0.003451,0.005128,0.018342,0.012734,0.007501,0.020051,16.719,24.465,17.154,20.412,21.537,28.122,-1.299,18.333,33.969,10.767,10.746,-0.069,49.044,43.014,8.745,13.791,-24.993,44.121,13.38,1.437,33.792,31.68,7.287,73.812,10.353,15.384,55.026,38.202,22.503,60.153,29.06,28.5,27.81,28,27.75,27.31,27.25,27.13,27,27,26.88,26.63,26.56,26.25,25.94
"2024-03-05 00:00:00",25,12.76,33.41,0.0056,0.008147,0.005722,0.006808,0.007179,0.009367,-0.000437,0.006095,0.011315,0.003634,0.003593,-2.7e-05,0.016364,0.014354,0.002915,0.004604,-0.008312,0.014707,0.004417,0.000479,0.011264,0.010583,0.002402,0.024604,0.003439,0.005144,0.018346,0.012734,0.007489,0.020055,16.8,24.441,17.166,20.424,21.537,28.101,-1.311,18.285,33.945,10.902,10.779,-0.081,49.092,43.062,8.745,13.812,-24.936,44.121,13.251,1.437,33.792,31.749,7.206,73.812,10.317,15.432,55.038,38.202,22.467,60.165,29.06,28.5,27.81,28,27.75,27.31,27.25,27.13,27,27,26.94,26.63,26.56,26.19,25.94
"2024-03-06 00:00:00",26,12.69,33.66,0.005611,0.008162,0.005726,0.0068,0.007179,0.009348,-0.000441,0.006095,0.011315,0.003623,0.003597,-3e-05,0.016356,0.014361,0.002919,0.0046,-0.0083,0.014719,0.004405,0.000479,0.011268,0.010576,0.002418,0.024612,0.003439,0.005128,0.018361,0.012726,0.007501,0.020051,16.833,24.486,17.178,20.4,21.537,28.044,-1.323,18.285,33.945,10.869,10.791,-0.09,49.068,43.083,8.757,13.8,-24.9,44.157,13.215,1.437,33.804,31.728,7.254,73.836,10.317,15.384,55.083,38.178,22.503,60.153,29.06,28.5,27.81,28,27.75,27.31,27.25,27.13,27,27,26.94,26.63,26.56,26.19,25.94
"2024-03-07 00:00:00",27,12.65,34.2,0.005615,0.008151,0.005714,0.006804,0.007179,0.009382,-0.000452,0.006095,0.011304,0.003634,0.003586,-3e-05,0.016391,0.014373,0.002919,0.0046,-0.008288,0.014703,0.004413,0.000479,0.011276,0.010587,0.00241,0.024616,0.003435,0.005148,0.018369,0.01273,0.007509,0.020039,16.845,24.453,17.142,20.412,21.537,28.146,-1.356,18.285,33.912,10.902,10.758,-0.09,49.173,43.119,8.757,13.8,-24.864,44.109,13.239,1.437,33.828,31.761,7.23,73.848,10.305,15.444,55.107,38.19,22.527,60.117,29.13,28.5,27.81,28,27.75,27.31,27.25,27.13,27,27,26.94,26.69,26.56,26.19,25.94
